#t = 44700000; extr. Ts: 
0 0 0 0 
1 0 0 0 
2 0 0 0 
3 0 5660 566 
4 0 5.76005e+08 17066.8 
5 0 1.99105e+07 132736 
0 1 0 0 
1 1 0 0 
2 1 1596 159.6 
3 1 2.91053e+08 8623.78 
4 1 6.58957e+07 29287 
5 1 679 6790 
0 2 16286 1628.6 
1 2 23660 2366 
2 2 1.94809e+08 5772.11 
3 2 6.98551e+07 31046.7 
4 2 0 0 
5 2 0 0 
0 3 1.26933e+09 37609.7 
1 3 1.78226e+08 5280.77 
2 3 2.7684e+07 12304 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 5.68302e+08 252579 
1 4 4.21743e+07 18744.1 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 1.38611e+08 924070 
1 5 0 0 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
