#t = 44800000; extr. Ts: 
0 0 0 0 
1 0 0 0 
2 0 0 0 
3 0 11309 1130.9 
4 0 5.88755e+08 17444.6 
5 0 1.68349e+07 112233 
0 1 559 55.9 
1 1 0 0 
2 1 3949 394.9 
3 1 3.02127e+08 8951.91 
4 1 8.45461e+07 37576.1 
5 1 0 0 
0 2 38755 3875.5 
1 2 15639 1563.9 
2 2 1.63105e+08 4832.74 
3 2 3.34755e+07 14878 
4 2 0 0 
5 2 0 0 
0 3 1.22402e+09 36267.4 
1 3 1.97283e+08 5845.43 
2 3 5.5519e+07 24675.1 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 5.63541e+08 250463 
1 4 5.4745e+07 24331.1 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 1.65568e+08 1.10379e+06 
1 5 5824 58240 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
