#t = 45000000; extr. Ts: 
0 0 0 0 
1 0 0 0 
2 0 0 0 
3 0 19640 1964 
4 0 5.38978e+08 15969.7 
5 0 7.84563e+06 52304.2 
0 1 1338 133.8 
1 1 0 0 
2 1 9695 969.5 
3 1 3.09456e+08 9169.07 
4 1 8.2433e+07 36636.9 
5 1 0 0 
0 2 50319 5031.9 
1 2 23679 2367.9 
2 2 2.02745e+08 6007.25 
3 2 5.07575e+07 22558.9 
4 2 0 0 
5 2 0 0 
0 3 1.20882e+09 35816.9 
1 3 2.05557e+08 6090.58 
2 3 4.97783e+07 22123.7 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 5.89517e+08 262008 
1 4 5.98416e+07 26596.3 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 1.59166e+08 1.06111e+06 
1 5 0 0 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
