#t = 44900000; extr. Ts: 
0 0 0 0 
1 0 0 0 
2 0 0 0 
3 0 7454 745.4 
4 0 6.27614e+08 18596 
5 0 1.53446e+07 102297 
0 1 0 0 
1 1 0 0 
2 1 965 96.5 
3 1 3.01701e+08 8939.28 
4 1 9.83197e+07 43697.6 
5 1 0 0 
0 2 8560 856 
1 2 4044 404.4 
2 2 2.30188e+08 6820.39 
3 2 5.76234e+07 25610.4 
4 2 0 0 
5 2 0 0 
0 3 1.21339e+09 35952.2 
1 3 1.96191e+08 5813.08 
2 3 4.77317e+07 21214.1 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 4.93027e+08 219123 
1 4 5.31959e+07 23642.6 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 1.22955e+08 819703 
1 5 0 0 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
