#t = 44800000; extr. Ts: 
0 0 8.54606e+08 284.869 
1 0 2.34919e+09 26.1021 
2 0 1.13217e+07 566.084 
3 0 2.21572e+07 5539.31 
4 0 6.62556e+06 45693.5 
5 0 5.09254e+06 169751 
0 1 1.62728e+06 406.819 
1 1 1.88992e+07 188.992 
2 1 1.07838e+07 2695.95 
3 1 1.98822e+07 26509.5 
4 1 1.95691e+07 134960 
5 1 0 0 
0 2 424828 2929.85 
1 2 6.39506e+06 1598.77 
2 2 1.06566e+07 14208.8 
3 2 7.08778e+07 94503.7 
4 2 0 0 
5 2 0 0 
0 3 295565 9852.17 
1 3 6.33264e+06 8443.52 
2 3 2.97568e+07 39675.7 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 258767 51753.4 
1 4 4.8469e+06 33426.9 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 0 0 
1 5 0 0 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
