#t = 44600000; extr. Ts: 
0 0 1.02188e+09 340.625 
1 0 2.17973e+09 24.2192 
2 0 4.94196e+06 247.098 
3 0 8.44944e+06 2112.36 
4 0 3.43599e+06 23696.5 
5 0 6.96357e+06 232119 
0 1 2.04882e+06 512.206 
1 1 2.09323e+07 209.323 
2 1 6.90184e+06 1725.46 
3 1 7.58889e+06 10118.5 
4 1 5.14063e+06 35452.6 
5 1 0 0 
0 2 423191 2918.56 
1 2 9.87434e+06 2468.59 
2 2 1.12937e+07 15058.3 
3 2 1.51698e+07 20226.4 
4 2 0 0 
5 2 0 0 
0 3 720082 24002.7 
1 3 1.33147e+07 17752.9 
2 3 9.66425e+07 128857 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 402304 80460.8 
1 4 1.82056e+07 125556 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 145262 145262 
1 5 0 0 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
