#t = 44900000; extr. Ts: 
0 0 6.82366e+08 227.455 
1 0 2.57264e+09 28.5849 
2 0 8.83459e+06 441.729 
3 0 1.42962e+07 3574.04 
4 0 3.63711e+06 25083.5 
5 0 518181 17272.7 
0 1 1.41081e+06 352.702 
1 1 1.60861e+07 160.861 
2 1 9.42219e+06 2355.55 
3 1 1.4204e+07 18938.6 
4 1 1.7381e+07 119869 
5 1 0 0 
0 2 1.46917e+06 10132.2 
1 2 5.17931e+06 1294.83 
2 2 7.57484e+06 10099.8 
3 2 2.21803e+07 29573.8 
4 2 0 0 
5 2 0 0 
0 3 4.57776e+06 152592 
1 3 9.91642e+06 13221.9 
2 3 2.94905e+07 39320.7 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 5.6237e+06 1.12474e+06 
1 4 1.40048e+07 96585.1 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 1.64861e+07 1.64861e+07 
1 5 0 0 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
