#t = 44600000; extr. Ts: 
0 0 8.29417e+08 276.472 
1 0 2.43384e+09 27.0427 
2 0 5.38081e+06 269.041 
3 0 1.02506e+07 2562.64 
4 0 2.56784e+06 17709.3 
5 0 1.35654e+06 45217.9 
0 1 2.73266e+06 683.165 
1 1 1.54946e+07 154.946 
2 1 5.95473e+06 1488.68 
3 1 1.16288e+07 15505.1 
4 1 2.78207e+07 191867 
5 1 0 0 
0 2 1.76327e+06 12160.5 
1 2 7.05792e+06 1764.48 
2 2 5.22217e+06 6962.89 
3 2 2.41944e+07 32259.2 
4 2 0 0 
5 2 0 0 
0 3 358499 11950 
1 3 1.02688e+07 13691.7 
2 3 2.72499e+07 36333.2 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 1.45493e+06 290986 
1 4 8.89927e+06 61374.3 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 1.28646e+06 1.28646e+06 
1 5 0 0 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
