#t = 44800000; extr. Ts: 
0 0 7.2066e+08 240.22 
1 0 2.46976e+09 27.4417 
2 0 7.06305e+06 353.152 
3 0 8.77829e+06 2194.57 
4 0 2.71769e+06 18742.7 
5 0 1.36557e+06 45519.1 
0 1 1.90657e+06 476.643 
1 1 1.76772e+07 176.772 
2 1 6.14806e+06 1537.01 
3 1 5.82807e+06 7770.76 
4 1 3.16834e+06 21850.6 
5 1 0 0 
0 2 1.24203e+06 8565.72 
1 2 8.53348e+06 2133.37 
2 2 9.22775e+06 12303.7 
3 2 2.91229e+07 38830.5 
4 2 0 0 
5 2 0 0 
0 3 5.5088e+06 183627 
1 3 1.55031e+07 20670.8 
2 3 8.50311e+07 113375 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 1.41302e+07 2.82604e+06 
1 4 2.19726e+07 151535 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 1.42581e+07 1.42581e+07 
1 5 0 0 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
