#t = 45100000; extr. Ts: 
0 0 7.37011e+08 245.67 
1 0 2.51221e+09 27.9135 
2 0 8.97121e+06 448.56 
3 0 1.65275e+07 4131.88 
4 0 3.3787e+06 23301.4 
5 0 4.7283e+06 157610 
0 1 5.1127e+06 1278.17 
1 1 1.77829e+07 177.829 
2 1 8.82554e+06 2206.38 
3 1 1.39415e+07 18588.7 
4 1 1.04162e+07 71836 
5 1 0 0 
0 2 8.22402e+06 56717.4 
1 2 6.50311e+06 1625.78 
2 2 9.89131e+06 13188.4 
3 2 6.39087e+07 85211.6 
4 2 0 0 
5 2 0 0 
0 3 1.93796e+06 64598.6 
1 3 8.53448e+06 11379.3 
2 3 1.09284e+07 14571.1 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 4.46987e+06 893974 
1 4 1.66355e+07 114728 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 2.75915e+06 2.75915e+06 
1 5 0 0 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
