#t = 47900000; extr. Ts: 
0 0 0 0 
1 0 0 0 
2 0 0 0 
3 0 0 0 
4 0 5.94524e+07 1761.55 
5 0 3.54808e+06 23653.9 
0 1 0 0 
1 1 0 0 
2 1 8657 865.7 
3 1 1.3273e+08 3932.74 
4 1 1.40443e+07 6241.93 
5 1 0 0 
0 2 1113 111.3 
1 2 5348 534.8 
2 2 3.54404e+08 10500.9 
3 2 8.16794e+07 36302 
4 2 0 0 
5 2 0 0 
0 3 1.07284e+09 31787.9 
1 3 3.86029e+08 11437.9 
2 3 1.66907e+08 74181 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 8.82899e+08 392399 
1 4 1.27238e+08 56550.2 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 4.0651e+08 2.71007e+06 
1 5 0 0 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
