#t = 47600000; extr. Ts: 
0 0 0 0 
1 0 0 0 
2 0 0 0 
3 0 11707 1170.7 
4 0 8.39091e+08 24861.9 
5 0 6.89981e+07 459987 
0 1 0 0 
1 1 0 0 
2 1 5489 548.9 
3 1 2.941e+08 8714.07 
4 1 1.90995e+08 84886.7 
5 1 0 0 
0 2 5730 573 
1 2 1312 131.2 
2 2 1.58978e+08 4710.45 
3 2 3.60109e+07 16004.8 
4 2 0 0 
5 2 0 0 
0 3 6.70767e+08 19874.6 
1 3 2.29392e+08 6796.8 
2 3 1.10888e+08 49283.6 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 6.56101e+08 291601 
1 4 1.28269e+08 57008.6 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 2.81585e+08 1.87723e+06 
1 5 744 7440 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
