#t = 44500000; extr. Ts: 
0 0 3.7399e+08 124.663 
1 0 2.20334e+09 24.4815 
2 0 1.67955e+07 839.775 
3 0 3.47682e+07 8692.04 
4 0 1.57159e+07 108385 
5 0 8.33761e+07 2.7792e+06 
0 1 3.79291e+06 948.228 
1 1 1.90653e+07 190.653 
2 1 1.34118e+07 3352.95 
3 1 2.02942e+07 27058.9 
4 1 2.10286e+07 145025 
5 1 0 0 
0 2 4.88457e+06 33686.7 
1 2 1.55771e+07 3894.27 
2 2 2.95433e+07 39391.1 
3 2 1.94189e+08 258919 
4 2 0 0 
5 2 0 0 
0 3 1.15663e+07 385544 
1 3 3.38668e+07 45155.7 
2 3 2.42098e+08 322798 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 1.88094e+07 3.76189e+06 
1 4 4.97729e+07 343261 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 2.06142e+07 2.06142e+07 
1 5 0 0 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
