#t = 47200000; extr. Ts: 
0 0 0 0 
1 0 0 0 
2 0 0 0 
3 0 351 35.1 
4 0 1.41885e+08 4204.01 
5 0 2.14501e+06 14300.1 
0 1 7972 797.2 
1 1 0 0 
2 1 1366 136.6 
3 1 2.06866e+08 6129.35 
4 1 7.19503e+07 31977.9 
5 1 0 0 
0 2 81094 8109.4 
1 2 434 43.4 
2 2 2.38757e+08 7074.27 
3 2 7.68947e+07 34175.4 
4 2 0 0 
5 2 0 0 
0 3 9.69302e+08 28720 
1 3 2.63066e+08 7794.55 
2 3 7.29312e+07 32413.8 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 1.00107e+09 444919 
1 4 1.32182e+08 58747.7 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 4.57261e+08 3.04841e+06 
1 5 2421 24210 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
