#t = 47600000; extr. Ts: 
0 0 0 0 
1 0 0 0 
2 0 0 0 
3 0 14574 1457.4 
4 0 5.15754e+08 15281.6 
5 0 2.78048e+07 185366 
0 1 0 0 
1 1 0 0 
2 1 10497 1049.7 
3 1 4.55755e+08 13503.9 
4 1 1.32453e+08 58868 
5 1 0 0 
0 2 1940 194 
1 2 6937 693.7 
2 2 3.92892e+08 11641.3 
3 2 2.20157e+08 97847.7 
4 2 0 0 
5 2 0 0 
0 3 5.94645e+08 17619.1 
1 3 2.15028e+08 6371.21 
2 3 7.75012e+07 34445 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 6.05031e+08 268903 
1 4 1.00749e+08 44777.3 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 3.27395e+08 2.18263e+06 
1 5 0 0 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
