#t = 47500000; extr. Ts: 
0 0 0 0 
1 0 0 0 
2 0 0 0 
3 0 2880 288 
4 0 1.85544e+08 5497.59 
5 0 1.89226e+06 12615.1 
0 1 0 0 
1 1 0 0 
2 1 5821 582.1 
3 1 2.46877e+08 7314.89 
4 1 8.66731e+07 38521.4 
5 1 0 0 
0 2 3404 340.4 
1 2 1147 114.7 
2 2 2.29792e+08 6808.64 
3 2 9.88356e+07 43926.9 
4 2 0 0 
5 2 0 0 
0 3 9.37341e+08 27773.1 
1 3 2.40185e+08 7116.59 
2 3 1.15441e+08 51306.9 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 9.29782e+08 413237 
1 4 1.07205e+08 47646.6 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 4.7792e+08 3.18613e+06 
1 5 0 0 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
