#t = 47500000; extr. Ts: 
0 0 0 0 
1 0 0 0 
2 0 0 0 
3 0 3273 327.3 
4 0 9.01651e+07 2671.56 
5 0 1.01458e+07 67638.4 
0 1 0 0 
1 1 0 0 
2 1 1649 164.9 
3 1 1.45357e+08 4306.87 
4 1 2.36831e+07 10525.8 
5 1 0 0 
0 2 10316 1031.6 
1 2 15039 1503.9 
2 2 2.11888e+08 6278.16 
3 2 9.41387e+07 41839.4 
4 2 0 0 
5 2 0 0 
0 3 1.00751e+09 29852.1 
1 3 2.56474e+08 7599.23 
2 3 6.54518e+07 29089.7 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 1.04712e+09 465388 
1 4 1.35559e+08 60248.6 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 5.69976e+08 3.79984e+06 
1 5 0 0 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
