#t = 43900000; extr. Ts: 
0 0 2.81734e+08 93.9114 
1 0 2.39266e+09 26.5851 
2 0 9.91476e+06 495.738 
3 0 1.43997e+07 3599.92 
4 0 8.32394e+06 57406.5 
5 0 4.24803e+07 1.41601e+06 
0 1 3.83447e+06 958.618 
1 1 1.74387e+07 174.387 
2 1 1.12184e+07 2804.59 
3 1 2.18257e+07 29101 
4 1 1.78329e+07 122985 
5 1 0 0 
0 2 6.39196e+06 44082.5 
1 2 1.07369e+07 2684.24 
2 2 2.53167e+07 33755.6 
3 2 1.76521e+08 235362 
4 2 0 0 
5 2 0 0 
0 3 1.01532e+06 33844 
1 3 3.40121e+07 45349.5 
2 3 2.39981e+08 319974 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 5.08424e+06 1.01685e+06 
1 4 5.11722e+07 352911 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 8.4039e+06 8.4039e+06 
1 5 0 0 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
