#t = 44400000; extr. Ts: 
0 0 2.73747e+08 91.2492 
1 0 2.53403e+09 28.1559 
2 0 1.41996e+07 709.981 
3 0 3.19041e+07 7976.03 
4 0 1.82068e+07 125564 
5 0 6.39513e+07 2.13171e+06 
0 1 2.07068e+06 517.669 
1 1 1.8233e+07 182.33 
2 1 1.22886e+07 3072.16 
3 1 2.69805e+07 35974 
4 1 3.66884e+07 253023 
5 1 0 0 
0 2 857279 5912.27 
1 2 1.42359e+07 3558.97 
2 2 2.19679e+07 29290.5 
3 2 1.49482e+08 199310 
4 2 0 0 
5 2 0 0 
0 3 1.66432e+06 55477.4 
1 3 3.0191e+07 40254.7 
2 3 1.28982e+08 171976 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 3.58637e+06 717274 
1 4 3.30001e+07 227587 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 2.5297e+06 2.5297e+06 
1 5 0 0 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
