#t = 44800000; extr. Ts: 
0 0 4.27668e+08 142.556 
1 0 2.09913e+09 23.3236 
2 0 1.02785e+07 513.927 
3 0 2.45228e+07 6130.69 
4 0 8.98108e+06 61938.5 
5 0 5.96283e+06 198761 
0 1 3.6428e+06 910.699 
1 1 2.83617e+07 283.617 
2 1 1.67901e+07 4197.53 
3 1 3.05794e+07 40772.6 
4 1 4.60831e+07 317814 
5 1 0 0 
0 2 3.32944e+06 22961.6 
1 2 1.94044e+07 4851.11 
2 2 3.31157e+07 44154.2 
3 2 1.36458e+08 181944 
4 2 0 0 
5 2 0 0 
0 3 5.79171e+06 193057 
1 3 6.01098e+07 80146.3 
2 3 2.86747e+08 382330 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 1.67821e+07 3.35642e+06 
1 4 1.52943e+08 1.05478e+06 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 3.29211e+07 3.29211e+07 
1 5 0 0 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
