#t = 44400000; extr. Ts: 
0 0 3.2356e+08 107.853 
1 0 2.48392e+09 27.5991 
2 0 1.36893e+07 684.466 
3 0 2.52429e+07 6310.72 
4 0 1.09446e+07 75480.2 
5 0 2.67686e+07 892286 
0 1 2.39498e+06 598.745 
1 1 1.81578e+07 181.578 
2 1 1.27731e+07 3193.27 
3 1 1.88248e+07 25099.8 
4 1 3.90275e+07 269155 
5 1 0 0 
0 2 1.21064e+06 8349.22 
1 2 1.67486e+07 4187.15 
2 2 2.30741e+07 30765.5 
3 2 1.09574e+08 146098 
4 2 0 0 
5 2 0 0 
0 3 7.96079e+06 265360 
1 3 4.75183e+07 63357.8 
2 3 1.6311e+08 217479 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 7.72891e+06 1.54578e+06 
1 4 5.98433e+07 412712 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 6.72603e+06 6.72603e+06 
1 5 0 0 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
