#t = 44400000; extr. Ts: 
0 0 1.97578e+08 65.8592 
1 0 2.62897e+09 29.2108 
2 0 1.7206e+07 860.298 
3 0 3.14593e+07 7864.83 
4 0 1.50531e+07 103815 
5 0 3.322e+07 1.10733e+06 
0 1 2.47468e+06 618.671 
1 1 2.23931e+07 223.931 
2 1 1.84858e+07 4621.44 
3 1 4.12172e+07 54956.2 
4 1 5.61368e+07 387150 
5 1 0 0 
0 2 1.30075e+06 8970.68 
1 2 1.42962e+07 3574.06 
2 2 2.09502e+07 27933.5 
3 2 1.51839e+08 202453 
4 2 0 0 
5 2 0 0 
0 3 5.07983e+06 169328 
1 3 2.21621e+07 29549.5 
2 3 7.19326e+07 95910.1 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 1.43271e+07 2.86542e+06 
1 4 3.88125e+07 267672 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 1.3904e+07 1.3904e+07 
1 5 0 0 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
