#t = 43400000; extr. Ts: 
0 0 8.6371e+08 287.903 
1 0 2.15642e+09 23.9603 
2 0 1.64049e+07 820.246 
3 0 1.24835e+07 3120.87 
4 0 4.76572e+06 32867 
5 0 1.625e+06 54166.5 
0 1 4.46271e+06 1115.68 
1 1 1.2563e+07 125.63 
2 1 5.98787e+06 1496.97 
3 1 1.11752e+07 14900.2 
4 1 1.49852e+07 103346 
5 1 0 0 
0 2 1.26562e+06 8728.44 
1 2 9.48059e+06 2370.15 
2 2 1.05652e+07 14086.9 
3 2 4.41176e+07 58823.4 
4 2 0 0 
5 2 0 0 
0 3 826948 27564.9 
1 3 1.99079e+07 26543.9 
2 3 9.35305e+07 124707 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 2.13051e+06 426103 
1 4 5.30021e+07 365531 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 2.38664e+06 2.38664e+06 
1 5 0 0 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
