#t = 44600000; extr. Ts: 
0 0 0 0 
1 0 0 0 
2 0 440 44 
3 0 13634 1363.4 
4 0 5.91976e+08 17540 
5 0 1.35284e+07 90189.3 
0 1 0 0 
1 1 0 0 
2 1 6063 606.3 
3 1 3.76239e+08 11147.8 
4 1 1.08849e+08 48377.3 
5 1 0 0 
0 2 11334 1133.4 
1 2 15707 1570.7 
2 2 2.85229e+08 8451.23 
3 2 4.92781e+07 21901.4 
4 2 0 0 
5 2 0 0 
0 3 1.11674e+09 33088.5 
1 3 2.09059e+08 6194.33 
2 3 5.73026e+07 25467.8 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 4.58817e+08 203919 
1 4 5.01e+07 22266.6 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 1.1704e+08 780264 
1 5 0 0 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
