#t = 44900000; extr. Ts: 
0 0 0 0 
1 0 23 2.3 
2 0 1001 100.1 
3 0 10358 1035.8 
4 0 2.31351e+08 6854.83 
5 0 7.83927e+06 52261.8 
0 1 0 0 
1 1 4953 495.3 
2 1 14018 1401.8 
3 1 1.60599e+08 4758.5 
4 1 3.27806e+07 14569.2 
5 1 0 0 
0 2 20532 2053.2 
1 2 9422 942.2 
2 2 1.90157e+08 5634.28 
3 2 4.92785e+07 21901.6 
4 2 0 0 
5 2 0 0 
0 3 1.53219e+09 45398.2 
1 3 2.46287e+08 7297.39 
2 3 5.60695e+07 24919.8 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 6.77478e+08 301101 
1 4 8.91548e+07 39624.4 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 1.84055e+08 1.22704e+06 
1 5 0 0 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
