#t = 44900000; extr. Ts: 
0 0 0 0 
1 0 0 0 
2 0 10635 1063.5 
3 0 31177 3117.7 
4 0 3.48313e+08 10320.4 
5 0 1.0205e+07 68033.5 
0 1 0 0 
1 1 0 0 
2 1 13418 1341.8 
3 1 2.56241e+08 7592.33 
4 1 5.10813e+07 22702.8 
5 1 3988 39880 
0 2 41179 4117.9 
1 2 4943 494.3 
2 2 2.40084e+08 7113.6 
3 2 4.93049e+07 21913.3 
4 2 0 0 
5 2 0 0 
0 3 1.37589e+09 40767.1 
1 3 2.19614e+08 6507.07 
2 3 4.96627e+07 22072.3 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 6.32926e+08 281301 
1 4 5.97862e+07 26571.6 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 1.64087e+08 1.09392e+06 
1 5 0 0 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
