#t = 45000000; extr. Ts: 
0 0 0 0 
1 0 0 0 
2 0 0 0 
3 0 4327 432.7 
4 0 8.04286e+08 23830.7 
5 0 3.00151e+07 200101 
0 1 0 0 
1 1 0 0 
2 1 1100 110 
3 1 3.50791e+08 10393.8 
4 1 9.90062e+07 44002.8 
5 1 0 0 
0 2 38667 3866.7 
1 2 3208 320.8 
2 2 3.19555e+08 9468.29 
3 2 7.5075e+07 33366.7 
4 2 0 0 
5 2 0 0 
0 3 9.28817e+08 27520.5 
1 3 1.85056e+08 5483.13 
2 3 6.39261e+07 28411.6 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 4.43161e+08 196960 
1 4 3.37842e+07 15015.2 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 1.31481e+08 876537 
1 5 0 0 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
