#t = 47200000; extr. Ts: 
0 0 0 0 
1 0 0 0 
2 0 0 0 
3 0 614 61.4 
4 0 1.24599e+08 3691.83 
5 0 3.23079e+06 21538.6 
0 1 0 0 
1 1 0 0 
2 1 21 2.1 
3 1 5.8215e+07 1724.89 
4 1 1.24753e+07 5544.59 
5 1 0 0 
0 2 31315 3131.5 
1 2 2260 226 
2 2 1.6096e+08 4769.2 
3 2 2.3429e+07 10412.9 
4 2 0 0 
5 2 0 0 
0 3 1.859e+09 55081.3 
1 3 2.89935e+08 8590.66 
2 3 4.81748e+07 21411 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 7.54167e+08 335185 
1 4 1.12371e+08 49942.6 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 1.87813e+08 1.25209e+06 
1 5 0 0 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
