#t = 44500000; extr. Ts: 
0 0 0 0 
1 0 0 0 
2 0 308 30.8 
3 0 8293 829.3 
4 0 3.81029e+08 11289.7 
5 0 1.58271e+07 105514 
0 1 0 0 
1 1 0 0 
2 1 3934 393.4 
3 1 2.17862e+08 6455.18 
4 1 6.93056e+07 30802.5 
5 1 241 2410 
0 2 27405 2740.5 
1 2 3185 318.5 
2 2 2.07845e+08 6158.37 
3 2 5.15299e+07 22902.2 
4 2 0 0 
5 2 0 0 
0 3 1.3675e+09 40518.5 
1 3 2.00509e+08 5941 
2 3 3.23865e+07 14394 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 6.48158e+08 288070 
1 4 6.01072e+07 26714.3 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 1.74399e+08 1.16266e+06 
1 5 0 0 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
