#t = 47200000; extr. Ts: 
0 0 0 0 
1 0 0 0 
2 0 0 0 
3 0 4184 418.4 
4 0 2.7847e+08 8250.96 
5 0 1.22511e+07 81673.9 
0 1 2237 223.7 
1 1 0 0 
2 1 2167 216.7 
3 1 8.19114e+07 2427.01 
4 1 1.42346e+07 6326.48 
5 1 0 0 
0 2 121500 12150 
1 2 31722 3172.2 
2 2 2.02487e+08 5999.62 
3 2 2.00261e+07 8900.48 
4 2 0 0 
5 2 0 0 
0 3 1.73993e+09 51553.6 
1 3 2.7555e+08 8164.45 
2 3 5.76361e+07 25616 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 7.27453e+08 323312 
1 4 6.24915e+07 27774 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 1.61794e+08 1.07862e+06 
1 5 0 0 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
