#t = 44800000; extr. Ts: 
0 0 0 0 
1 0 0 0 
2 0 0 0 
3 0 5985 598.5 
4 0 2.5452e+08 7541.34 
5 0 1.15526e+07 77017.5 
0 1 1535 153.5 
1 1 0 0 
2 1 6554 655.4 
3 1 1.92984e+08 5718.04 
4 1 4.16425e+07 18507.8 
5 1 0 0 
0 2 40459 4045.9 
1 2 5583 558.3 
2 2 2.33822e+08 6928.05 
3 2 2.84696e+07 12653.1 
4 2 0 0 
5 2 0 0 
0 3 1.5254e+09 45197.1 
1 3 2.23329e+08 6617.17 
2 3 5.16227e+07 22943.4 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 6.60811e+08 293694 
1 4 4.97991e+07 22132.9 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 1.75585e+08 1.17056e+06 
1 5 0 0 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
