#t = 47700000; extr. Ts: 
0 0 0 0 
1 0 0 0 
2 0 0 0 
3 0 14793 1479.3 
4 0 8.41596e+08 24936.2 
5 0 2.57035e+07 171356 
0 1 0 0 
1 1 7694 769.4 
2 1 5430 543 
3 1 5.33536e+08 15808.5 
4 1 1.64611e+08 73160.3 
5 1 0 0 
0 2 12405 1240.5 
1 2 10147 1014.7 
2 2 3.44194e+08 10198.3 
3 2 1.25439e+08 55750.7 
4 2 0 0 
5 2 0 0 
0 3 7.85576e+08 23276.3 
1 3 1.90709e+08 5650.64 
2 3 5.15541e+07 22912.9 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 4.25676e+08 189189 
1 4 5.85265e+07 26011.8 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 1.25729e+08 838192 
1 5 0 0 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
