#t = 44900000; extr. Ts: 
0 0 4.46423e+08 148.808 
1 0 2.76606e+09 30.734 
2 0 7.69817e+06 384.908 
3 0 2.2514e+07 5628.5 
4 0 8.71025e+06 60070.7 
5 0 7.23141e+06 241047 
0 1 4.80103e+06 1200.26 
1 1 2.19756e+07 219.756 
2 1 1.06724e+07 2668.09 
3 1 1.981e+07 26413.3 
4 1 2.37318e+07 163668 
5 1 0 0 
0 2 367675 2535.69 
1 2 6.0759e+06 1518.97 
2 2 8.5582e+06 11410.9 
3 2 7.59731e+07 101297 
4 2 0 0 
5 2 0 0 
0 3 43946 1464.87 
1 3 6.06737e+06 8089.82 
2 3 1.73491e+07 23132.2 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 871 174.2 
1 4 3.24011e+06 22345.6 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 0 0 
1 5 0 0 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
