#t = 47600000; extr. Ts: 
0 0 0 0 
1 0 0 0 
2 0 0 0 
3 0 12820 1282 
4 0 9.66392e+08 28633.8 
5 0 3.73126e+07 248751 
0 1 0 0 
1 1 835 83.5 
2 1 2830 283 
3 1 2.81968e+08 8354.59 
4 1 1.72076e+08 76478.3 
5 1 0 0 
0 2 20264 2026.4 
1 2 21540 2154 
2 2 2.49685e+08 7398.07 
3 2 5.48188e+07 24363.9 
4 2 0 0 
5 2 0 0 
0 3 7.90171e+08 23412.5 
1 3 2.35156e+08 6967.59 
2 3 8.03223e+07 35698.8 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 5.23011e+08 232449 
1 4 8.22253e+07 36544.6 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 1.92004e+08 1.28003e+06 
1 5 0 0 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
