#t = 46000000; extr. Ts: 
0 0 0 0 
1 0 0 0 
2 0 0 0 
3 0 2943 294.3 
4 0 1.10369e+08 3270.19 
5 0 8.62494e+06 57499.6 
0 1 0 0 
1 1 1109 110.9 
2 1 13363 1336.3 
3 1 8.33263e+07 2468.93 
4 1 2.54384e+07 11306 
5 1 0 0 
0 2 18443 1844.3 
1 2 14515 1451.5 
2 2 2.26622e+08 6714.73 
3 2 4.73268e+07 21034.1 
4 2 0 0 
5 2 0 0 
0 3 1.40497e+09 41628.8 
1 3 3.34422e+08 9908.79 
2 3 9.39323e+07 41747.7 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 8.4119e+08 373862 
1 4 1.21177e+08 53856.5 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 2.44549e+08 1.63033e+06 
1 5 0 0 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
