#t = 47400000; extr. Ts: 
0 0 0 0 
1 0 0 0 
2 0 0 0 
3 0 8212 821.2 
4 0 5.27788e+08 15638.2 
5 0 1.4039e+07 93593.4 
0 1 0 0 
1 1 0 0 
2 1 5346 534.6 
3 1 2.42052e+08 7171.91 
4 1 1.05385e+08 46837.8 
5 1 0 0 
0 2 5478 547.8 
1 2 969 96.9 
2 2 1.19446e+08 3539.13 
3 2 6.59564e+07 29313.9 
4 2 0 0 
5 2 0 0 
0 3 1.10029e+09 32601.1 
1 3 2.63544e+08 7808.71 
2 3 4.18886e+07 18617.1 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 7.91766e+08 351896 
1 4 1.1427e+08 50786.7 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 2.6336e+08 1.75573e+06 
1 5 0 0 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
