#t = 44900000; extr. Ts: 
0 0 3.64053e+08 121.351 
1 0 2.76041e+09 30.6712 
2 0 1.07109e+07 535.543 
3 0 1.89676e+07 4741.9 
4 0 5.20155e+06 35872.8 
5 0 2.45925e+06 81974.9 
0 1 2.03481e+06 508.702 
1 1 2.21906e+07 221.906 
2 1 1.45746e+07 3643.66 
3 1 2.22622e+07 29682.9 
4 1 2.96091e+07 204201 
5 1 0 0 
0 2 1.1428e+06 7881.4 
1 2 1.11555e+07 2788.86 
2 2 1.40912e+07 18788.3 
3 2 8.15975e+07 108797 
4 2 0 0 
5 2 0 0 
0 3 2.02283e+06 67427.8 
1 3 1.09699e+07 14626.5 
2 3 6.9382e+07 92509.3 
3 3 0 0 
4 3 0 0 
5 3 0 0 
0 4 2.74545e+06 549091 
1 4 8.48902e+06 58545 
2 4 0 0 
3 4 0 0 
4 4 0 0 
5 4 0 0 
0 5 3.22799e+06 3.22799e+06 
1 5 0 0 
2 5 0 0 
3 5 0 0 
4 5 0 0 
5 5 0 0 
